airport,terminal,date,hour,us_avg_wait,us_max_wait,non_us_avg_wait,non_us_max_wait,all_avg_wait,all_max_wait,all_n_0..15,all_n_16..30,all_n_31..45,all_n_46..60,all_n_61..90,all_n_91..120,all_n_120..,all_excluded,all_total,all_flights,all_booths
ORD,Terminal 5,9/20/2016,1900 - 2000,8,27,11,27,9,27,833,214,0,0,0,0,0,34,1081,5,20
ORD,Terminal 5,9/20/2016,2200 - 2300,13,30,15,32,14,32,59,52,3,0,0,0,0,7,121,1,5
ORD,Terminal 5,9/21/2016,0000 - 0100,17,32,17,33,17,33,66,89,13,0,0,0,0,10,178,1,8
ORD,Terminal 5,9/21/2016,0600 - 0700,4,30,14,36,11,36,105,52,7,0,0,0,0,6,170,1,8
ORD,Terminal 5,9/21/2016,0700 - 0800,11,50,26,50,22,50,85,73,67,12,0,0,0,7,244,1,10
ORD,Terminal 5,9/21/2016,0800 - 0900,4,19,10,33,9,33,147,48,4,0,0,0,0,7,206,1,10
ORD,Terminal 5,9/21/2016,0900 - 1000,10,67,29,66,25,67,169,68,84,68,11,0,0,24,424,2,11
ORD,Terminal 5,9/21/2016,1000 - 1100,4,23,8,25,6,25,286,39,0,0,0,0,0,10,335,3,14
ORD,Terminal 5,9/21/2016,1100 - 1200,8,51,21,60,15,60,244,88,38,28,0,0,0,16,414,4,15
ORD,Terminal 5,9/21/2016,1200 - 1300,10,48,21,59,16,59,830,535,147,44,0,0,0,75,1631,7,28
ORD,Terminal 5,9/21/2016,1300 - 1400,20,99,34,99,27,99,415,281,140,84,89,33,0,77,1119,6,26
ORD,Terminal 5,9/21/2016,1400 - 1500,26,107,35,113,30,113,737,415,278,142,278,65,0,85,2000,11,25
ORD,Terminal 5,9/21/2016,1500 - 1600,11,52,37,107,23,107,728,198,283,158,52,16,0,79,1514,7,30
ORD,Terminal 5,9/21/2016,1600 - 1700,11,60,31,69,21,69,388,171,126,81,21,0,0,66,853,5,27
ORD,Terminal 5,9/21/2016,1700 - 1800,8,19,9,21,8,21,329,39,0,0,0,0,0,12,380,4,18
ORD,Terminal 5,9/21/2016,1800 - 1900,7,33,11,41,9,41,813,193,10,0,0,0,0,61,1077,5,22
ORD,Terminal 5,9/21/2016,1900 - 2000,12,49,17,48,14,49,696,446,68,6,0,0,0,71,1287,6,22
ORD,Terminal 5,9/21/2016,2000 - 2100,11,21,11,21,11,21,102,38,0,0,0,0,0,5,145,1,14
ORD,Terminal 5,9/21/2016,2200 - 2300,8,17,10,19,9,19,105,18,0,0,0,0,0,7,130,1,10
ORD,Terminal 5,9/21/2016,2300 - 0000,7,17,8,16,7,17,150,11,0,0,0,0,0,7,168,1,10
ORD,Terminal 5,9/22/2016,0000 - 0100,16,37,18,37,17,37,157,124,46,0,0,0,0,12,339,3,10
ORD,Terminal 5,9/22/2016,0600 - 0700,1,17,15,35,11,35,95,43,10,0,0,0,0,4,152,1,9
ORD,Terminal 5,9/22/2016,0800 - 0900,9,58,21,62,18,62,238,80,62,43,3,0,0,13,439,3,10
ORD,Terminal 5,9/22/2016,0900 - 1000,10,62,33,67,25,67,187,38,86,64,22,0,0,25,422,2,11
ORD,Terminal 5,9/22/2016,1000 - 1100,2,22,12,36,5,36,368,40,14,0,0,0,0,19,441,4,12
ORD,Terminal 5,9/22/2016,1100 - 1200,14,51,24,61,19,61,413,276,147,46,1,0,0,41,924,5,18
ORD,Terminal 5,9/22/2016,1200 - 1300,7,37,16,43,11,43,608,196,43,0,0,0,0,37,884,4,25
ORD,Terminal 5,9/22/2016,1300 - 1400,11,76,32,86,22,86,951,463,255,192,136,0,0,79,2076,11,29
ORD,Terminal 5,9/22/2016,1400 - 1500,8,58,29,67,16,67,1063,333,212,97,18,0,0,136,1859,9,21
ORD,Terminal 5,9/22/2016,1500 - 1600,6,47,23,60,14,60,744,199,121,52,0,0,0,40,1156,7,23
ORD,Terminal 5,9/22/2016,1600 - 1700,15,25,17,29,16,29,191,252,0,0,0,0,0,19,462,2,17
ORD,Terminal 5,9/22/2016,1700 - 1800,8,35,12,37,10,37,356,50,19,0,0,0,0,11,436,3,28
ORD,Terminal 5,9/22/2016,1800 - 1900,7,43,13,48,10,48,1249,298,68,5,0,0,0,82,1702,8,24
ORD,Terminal 5,9/22/2016,1900 - 2000,9,69,27,70,17,70,490,118,115,60,14,0,0,30,827,4,24
ORD,Terminal 5,9/22/2016,2200 - 2300,6,21,10,21,8,21,77,20,0,0,0,0,0,4,101,1,7
ORD,Terminal 5,9/22/2016,2300 - 0000,16,59,30,61,24,61,92,70,51,33,2,0,0,7,255,2,5
ORD,Terminal 5,9/23/2016,0600 - 0700,7,49,29,68,24,68,80,43,42,26,6,0,0,7,204,1,8
ORD,Terminal 5,9/23/2016,0700 - 0800,1,22,29,49,16,49,71,20,33,5,0,0,0,5,134,1,8
ORD,Terminal 5,9/23/2016,0800 - 0900,4,18,8,24,6,24,305,33,0,0,0,0,0,10,348,3,9
ORD,Terminal 5,9/23/2016,0900 - 1000,8,35,35,69,27,69,166,61,83,93,20,0,0,14,437,2,18
ORD,Terminal 5,9/23/2016,1000 - 1100,7,53,29,54,14,54,430,83,115,26,0,0,0,32,686,5,18
ORD,Terminal 5,9/23/2016,1100 - 1200,5,21,10,22,7,22,518,46,0,0,0,0,0,22,586,4,18
ORD,Terminal 5,9/23/2016,1200 - 1300,5,38,13,40,10,40,473,137,39,0,0,0,0,23,672,3,28
ORD,Terminal 5,9/23/2016,1300 - 1400,13,99,31,101,21,101,1307,636,271,181,137,24,0,111,2667,12,28
ORD,Terminal 5,9/23/2016,1400 - 1500,12,70,41,82,22,82,959,292,168,256,121,0,0,74,1870,9,25
ORD,Terminal 5,9/23/2016,1500 - 1600,6,67,28,70,15,70,540,107,91,63,24,0,0,32,857,6,18
ORD,Terminal 5,9/23/2016,1600 - 1700,23,35,20,35,22,35,77,287,42,0,0,0,0,52,458,2,17
ORD,Terminal 5,9/23/2016,1700 - 1800,5,18,8,18,6,18,696,33,0,0,0,0,0,26,755,4,30
ORD,Terminal 5,9/23/2016,1800 - 1900,11,53,15,53,13,53,1095,466,67,20,0,0,0,92,1740,8,26
ORD,Terminal 5,9/23/2016,1900 - 2000,15,37,25,48,19,48,464,526,163,10,0,0,0,47,1210,5,25
ORD,Terminal 5,9/23/2016,2000 - 2100,5,25,17,28,11,28,161,85,0,0,0,0,0,7,253,1,17
ORD,Terminal 5,9/23/2016,2300 - 0000,19,54,26,56,24,56,46,47,34,15,0,0,0,5,147,1,6
ORD,Terminal 5,9/24/2016,0000 - 0100,34,53,36,53,35,53,7,24,41,31,0,0,0,3,106,1,6
ORD,Terminal 5,9/24/2016,0300 - 0400,25,48,25,49,25,49,39,32,39,12,0,0,0,5,127,1,5
ORD,Terminal 5,9/24/2016,0400 - 0500,14,39,25,54,23,54,34,20,23,8,0,0,0,3,88,1,5
ORD,Terminal 5,9/24/2016,0600 - 0700,18,76,49,84,43,84,72,31,42,78,98,0,0,10,331,1,11
ORD,Terminal 5,9/24/2016,0700 - 0800,0,10,14,28,10,28,100,52,0,0,0,0,0,5,157,1,11
ORD,Terminal 5,9/24/2016,0800 - 0900,3,22,11,31,9,31,195,70,2,0,0,0,0,8,275,2,8
ORD,Terminal 5,9/24/2016,0900 - 1000,7,49,23,62,18,62,430,106,64,97,9,0,0,20,726,4,17
ORD,Terminal 5,9/24/2016,1000 - 1100,7,35,23,47,12,47,323,48,65,5,0,0,0,17,458,3,16
ORD,Terminal 5,9/24/2016,1100 - 1200,9,46,20,48,14,48,708,354,125,12,0,0,0,49,1248,6,20
ORD,Terminal 5,9/24/2016,1200 - 1300,8,61,25,64,16,64,853,329,215,78,7,0,0,66,1548,7,27
ORD,Terminal 5,9/24/2016,1300 - 1400,17,79,41,83,28,83,738,464,356,220,241,0,0,90,2109,9,26
ORD,Terminal 5,9/24/2016,1400 - 1500,20,117,69,140,44,140,748,459,312,176,404,362,61,109,2631,11,32
ORD,Terminal 5,9/24/2016,1500 - 1600,11,97,51,113,23,113,924,315,67,18,223,50,0,72,1669,8,35
ORD,Terminal 5,9/24/2016,1600 - 1700,13,78,44,78,29,78,318,176,162,197,70,0,0,34,957,4,33
ORD,Terminal 5,9/24/2016,1700 - 1800,19,62,28,58,21,62,376,393,260,45,1,0,0,44,1119,7,33
ORD,Terminal 5,9/24/2016,1800 - 1900,19,46,18,46,19,46,742,633,345,2,0,0,0,70,1792,7,25
ORD,Terminal 5,9/24/2016,1900 - 2000,16,35,22,36,18,36,236,322,57,0,0,0,0,26,641,3,21
ORD,Terminal 5,9/24/2016,2200 - 2300,12,35,19,36,15,36,66,36,15,0,0,0,0,7,124,1,4
ORD,Terminal 5,9/24/2016,2300 - 0000,13,46,22,47,17,47,113,63,51,4,0,0,0,11,242,2,7
ORD,Terminal 5,9/25/2016,0500 - 0600,5,17,9,20,7,20,75,18,0,0,0,0,0,3,96,1,9
ORD,Terminal 5,9/25/2016,0600 - 0700,12,67,34,67,31,67,151,58,124,140,17,0,0,22,512,2,14
ORD,Terminal 5,9/25/2016,0700 - 0800,5,16,8,20,8,20,195,39,0,0,0,0,0,7,241,1,14
ORD,Terminal 5,9/25/2016,0800 - 0900,0,6,2,15,2,15,255,0,0,0,0,0,0,11,266,2,13
ORD,Terminal 5,9/25/2016,0900 - 1000,14,55,29,67,23,67,327,201,121,93,20,0,0,29,791,4,17
ORD,Terminal 5,9/25/2016,1000 - 1100,7,27,17,36,12,36,228,66,36,0,0,0,0,12,342,3,17
ORD,Terminal 5,9/25/2016,1100 - 1200,7,20,9,21,8,21,887,135,0,0,0,0,0,38,1060,5,21
ORD,Terminal 5,9/25/2016,1200 - 1300,18,75,27,78,22,78,905,565,252,131,109,0,0,85,2047,9,33
ORD,Terminal 5,9/25/2016,1300 - 1400,15,57,25,64,21,64,567,441,218,109,11,0,0,57,1403,7,37
ORD,Terminal 5,9/25/2016,1400 - 1500,17,66,29,68,22,68,958,603,375,197,53,0,0,78,2264,9,31
ORD,Terminal 5,9/25/2016,1500 - 1600,8,32,13,36,10,36,1425,375,38,0,0,0,0,105,1943,10,29
ORD,Terminal 5,9/25/2016,1600 - 1700,4,19,8,20,6,20,267,34,0,0,0,0,0,14,315,1,35
ORD,Terminal 5,9/25/2016,1700 - 1800,8,33,14,39,10,39,1017,388,36,0,0,0,0,60,1501,8,27
ORD,Terminal 5,9/25/2016,1800 - 1900,6,19,8,23,7,23,653,34,0,0,0,0,0,17,704,3,21
ORD,Terminal 5,9/25/2016,1900 - 2000,17,56,24,69,20,69,498,344,212,45,15,0,0,42,1156,5,17
ORD,Terminal 5,9/25/2016,2200 - 2300,17,32,17,32,17,32,150,214,11,0,0,0,0,19,394,2,10
ORD,Terminal 5,9/26/2016,0000 - 0100,17,33,14,32,16,33,123,131,22,0,0,0,0,12,288,2,7
ORD,Terminal 5,9/26/2016,0600 - 0700,14,61,31,68,27,68,93,63,65,50,6,0,0,15,292,1,10
ORD,Terminal 5,9/26/2016,0700 - 0800,2,18,39,60,30,60,53,16,40,57,0,0,0,6,172,1,8
ORD,Terminal 5,9/26/2016,0800 - 0900,6,21,8,27,7,27,390,68,0,0,0,0,0,16,474,3,13
ORD,Terminal 5,9/26/2016,0900 - 1000,8,40,16,43,14,43,210,142,18,0,0,0,0,13,383,3,13
ORD,Terminal 5,9/26/2016,1000 - 1100,5,40,27,55,17,55,313,115,100,49,0,0,0,15,592,4,17
ORD,Terminal 5,9/26/2016,1100 - 1200,12,26,14,33,13,33,410,263,1,0,0,0,0,25,699,4,20
ORD,Terminal 5,9/26/2016,1200 - 1300,17,36,15,37,16,37,296,302,46,0,0,0,0,24,668,3,21
ORD,Terminal 5,9/26/2016,1300 - 1400,13,56,22,78,18,78,1097,697,272,87,18,0,0,137,2308,10,28
ORD,Terminal 5,9/26/2016,1400 - 1500,14,52,19,56,16,56,1123,642,248,52,0,0,0,86,2151,9,26
ORD,Terminal 5,9/26/2016,1500 - 1600,8,42,12,41,10,42,903,233,12,0,0,0,0,94,1242,8,25
ORD,Terminal 5,9/26/2016,1600 - 1700,5,40,13,41,8,41,764,100,37,0,0,0,0,34,935,4,24
ORD,Terminal 5,9/26/2016,1700 - 1800,7,19,8,19,7,19,389,35,0,0,0,0,0,68,492,2,31
ORD,Terminal 5,9/26/2016,1800 - 1900,11,42,18,42,14,42,883,640,53,0,0,0,0,56,1632,9,28
ORD,Terminal 5,9/26/2016,1900 - 2000,8,28,14,31,11,31,935,299,4,0,0,0,0,42,1280,5,27
ORD,Terminal 5,9/26/2016,2000 - 2100,9,22,12,23,10,23,100,37,0,0,0,0,0,6,143,1,10
ORD,Terminal 5,9/26/2016,2200 - 2300,7,15,8,15,7,15,123,0,0,0,0,0,0,7,130,1,11
ORD,Terminal 5,9/26/2016,2300 - 0000,5,20,9,20,7,20,120,20,0,0,0,0,0,4,144,1,7
ORD,Terminal 5,9/27/2016,0000 - 0100,8,19,9,21,9,21,86,16,0,0,0,0,0,5,107,1,8
ORD,Terminal 5,9/27/2016,0600 - 0700,12,40,16,53,15,53,85,69,5,7,0,0,0,6,172,1,15
ORD,Terminal 5,9/27/2016,0700 - 0800,5,15,6,16,5,16,307,4,0,0,0,0,0,5,316,2,17
ORD,Terminal 5,9/27/2016,0800 - 0900,6,24,6,25,6,25,211,10,0,0,0,0,0,6,227,2,18
ORD,Terminal 5,9/27/2016,0900 - 1000,7,20,15,31,13,31,240,154,4,0,0,0,0,12,410,2,19
ORD,Terminal 5,9/27/2016,1000 - 1100,3,15,4,15,3,15,331,0,0,0,0,0,0,10,341,4,19
ORD,Terminal 5,9/27/2016,1100 - 1200,5,32,7,18,6,32,477,18,1,0,0,0,0,18,514,3,19
ORD,Terminal 5,9/27/2016,1200 - 1300,12,38,9,38,11,38,834,198,68,0,0,0,0,44,1144,5,30
ORD,Terminal 5,9/27/2016,1300 - 1400,12,108,26,111,19,111,1082,667,322,104,39,10,0,90,2314,12,38
ORD,Terminal 5,9/27/2016,1400 - 1500,6,36,18,45,10,45,768,231,27,0,0,0,0,42,1068,5,24
ORD,Terminal 5,9/27/2016,1500 - 1600,11,36,15,48,13,48,1068,608,57,8,0,0,0,73,1814,10,31
ORD,Terminal 5,9/27/2016,1600 - 1700,6,15,4,9,5,15,67,0,0,0,0,0,0,4,71,2,11
ORD,Terminal 5,9/27/2016,1700 - 1800,11,23,8,23,10,23,299,71,0,0,0,0,0,20,390,2,27
ORD,Terminal 5,9/27/2016,1800 - 1900,7,30,10,38,8,38,1220,228,13,0,0,0,0,46,1507,7,32
ORD,Terminal 5,9/27/2016,1900 - 2000,12,36,16,37,13,37,424,229,26,0,0,0,0,24,703,3,19
ORD,Terminal 5,9/27/2016,2300 - 0000,22,49,27,50,24,50,108,8,97,25,0,0,0,11,249,2,11
ORD,Terminal 5,9/28/2016,0000 - 0100,5,26,17,33,12,33,159,70,16,0,0,0,0,11,256,1,9
ORD,Terminal 5,9/28/2016,0600 - 0700,3,44,8,45,7,45,278,35,4,0,0,0,0,10,327,2,22
ORD,Terminal 5,9/28/2016,0800 - 0900,5,13,6,16,5,16,223,2,0,0,0,0,0,8,233,2,17
ORD,Terminal 5,9/28/2016,0900 - 1000,3,20,6,23,5,23,380,16,0,0,0,0,0,43,439,2,18
ORD,Terminal 5,9/28/2016,1000 - 1100,7,23,9,24,8,24,171,31,0,0,0,0,0,13,215,2,18
ORD,Terminal 5,9/28/2016,1100 - 1200,7,21,11,24,9,24,564,103,0,0,0,0,0,23,690,4,20
ORD,Terminal 5,9/28/2016,1200 - 1300,9,52,12,53,10,53,749,170,30,4,0,0,0,31,984,5,19
ORD,Terminal 5,9/28/2016,1300 - 1400,14,55,22,56,18,56,980,851,302,31,0,0,0,79,2243,12,33
ORD,Terminal 5,9/28/2016,1400 - 1500,11,64,19,80,14,80,639,399,62,15,11,0,0,81,1207,5,21
ORD,Terminal 5,9/28/2016,1500 - 1600,6,39,14,41,10,41,984,289,36,0,0,0,0,55,1364,9,20
ORD,Terminal 5,9/28/2016,1600 - 1700,9,50,22,52,16,52,505,356,152,5,0,0,0,35,1053,4,24
ORD,Terminal 5,9/28/2016,1700 - 1800,9,19,7,20,8,20,302,34,0,0,0,0,0,11,347,3,13
ORD,Terminal 5,9/28/2016,1800 - 1900,12,77,14,78,13,78,952,348,57,4,11,0,0,64,1436,7,30
ORD,Terminal 5,9/28/2016,1900 - 2000,12,44,21,48,16,48,577,434,151,10,0,0,0,46,1218,5,32
ORD,Terminal 5,9/28/2016,2000 - 2100,8,16,10,16,9,16,192,12,0,0,0,0,0,5,209,1,16
ORD,Terminal 5,9/28/2016,2300 - 0000,6,19,10,24,9,24,209,32,0,0,0,0,0,9,250,2,13
ORD,Terminal 5,9/29/2016,0000 - 0100,7,22,9,22,8,22,111,16,0,0,0,0,0,3,130,1,9
ORD,Terminal 5,9/29/2016,0600 - 0700,8,31,20,43,16,43,99,57,34,0,0,0,0,5,195,1,11
ORD,Terminal 5,9/29/2016,0800 - 0900,4,18,6,26,6,26,391,25,0,0,0,0,0,13,429,3,14
ORD,Terminal 5,9/29/2016,0900 - 1000,14,30,18,36,15,36,180,213,34,0,0,0,0,20,447,2,16
ORD,Terminal 5,9/29/2016,1000 - 1100,12,33,11,33,12,33,132,76,7,0,0,0,0,10,225,3,13
ORD,Terminal 5,9/29/2016,1100 - 1200,19,38,18,41,18,41,279,238,112,0,0,0,0,27,656,4,18
ORD,Terminal 5,9/29/2016,1200 - 1300,11,25,15,29,12,29,316,172,0,0,0,0,0,18,506,2,22
ORD,Terminal 5,9/29/2016,1300 - 1400,16,69,32,83,23,83,813,567,336,194,108,0,0,72,2090,10,22
ORD,Terminal 5,9/29/2016,1400 - 1500,10,74,43,114,22,114,845,245,108,76,101,55,0,54,1484,7,24
ORD,Terminal 5,9/29/2016,1500 - 1600,11,126,63,142,34,142,933,178,110,67,146,200,65,61,1760,10,24
ORD,Terminal 5,9/29/2016,1600 - 1700,8,88,62,117,38,117,343,64,48,46,224,61,0,29,815,3,24
ORD,Terminal 5,9/29/2016,1700 - 1800,5,22,13,35,7,35,454,61,5,0,0,0,0,25,545,3,14
ORD,Terminal 5,9/29/2016,1800 - 1900,9,33,12,33,10,33,893,264,5,0,0,0,0,39,1201,6,26
ORD,Terminal 5,9/29/2016,1900 - 2000,13,59,28,70,19,70,737,409,84,127,47,0,0,61,1465,6,29
ORD,Terminal 5,9/29/2016,2000 - 2100,10,27,16,27,12,27,152,90,0,0,0,0,0,10,252,1,16
ORD,Terminal 5,9/29/2016,2300 - 0000,15,62,35,66,27,66,98,52,53,44,15,0,0,15,277,2,6
ORD,Terminal 5,9/30/2016,0000 - 0100,49,73,53,73,51,73,6,8,35,54,55,0,0,8,166,1,5
ORD,Terminal 5,9/30/2016,0700 - 0800,3,43,19,44,14,44,206,87,56,0,0,0,0,9,358,2,11
ORD,Terminal 5,9/30/2016,0800 - 0900,3,15,9,19,7,19,187,22,0,0,0,0,0,7,216,1,11
ORD,Terminal 5,9/30/2016,0900 - 1000,0,7,4,14,3,14,164,0,0,0,0,0,0,6,170,1,12
ORD,Terminal 5,9/30/2016,1000 - 1100,5,33,26,60,16,60,620,151,143,92,0,0,0,37,1043,7,18
ORD,Terminal 5,9/30/2016,1100 - 1200,10,36,15,37,12,37,378,147,17,0,0,0,0,60,602,4,16
ORD,Terminal 5,9/30/2016,1200 - 1300,5,23,12,26,9,26,535,135,0,0,0,0,0,26,696,4,28
ORD,Terminal 5,9/30/2016,1300 - 1400,8,41,21,61,13,61,1298,444,190,62,2,0,0,77,2073,8,27
ORD,Terminal 5,9/30/2016,1400 - 1500,15,125,54,130,34,130,579,275,143,159,145,124,20,58,1503,7,30
ORD,Terminal 5,9/30/2016,1500 - 1600,13,96,43,99,22,99,954,434,129,91,183,22,0,80,1893,9,23
ORD,Terminal 5,9/30/2016,1600 - 1700,12,84,40,86,23,86,437,194,92,92,97,0,0,38,950,5,28
ORD,Terminal 5,9/30/2016,1700 - 1800,7,38,23,53,13,53,817,330,115,29,0,0,0,51,1342,5,29
ORD,Terminal 5,9/30/2016,1800 - 1900,10,32,14,33,11,33,648,263,8,0,0,0,0,38,957,5,22
ORD,Terminal 5,9/30/2016,1900 - 2000,9,38,11,38,10,38,653,198,29,0,0,0,0,39,919,4,24
ORD,Terminal 5,9/30/2016,2000 - 2100,13,123,54,126,30,126,638,300,98,53,76,139,24,55,1383,6,14
ORD,Terminal 5,9/30/2016,2300 - 0000,15,40,22,47,20,47,59,47,30,2,0,0,0,5,143,1,6
ORD,Terminal 5,10/1/2016,0000 - 0100,13,49,31,51,21,51,110,59,61,23,0,0,0,8,261,2,7
ORD,Terminal 5,10/1/2016,0500 - 0600,7,30,13,31,11,31,57,26,3,0,0,0,0,2,88,1,6
ORD,Terminal 5,10/1/2016,0600 - 0700,10,45,29,65,24,65,112,93,80,37,4,0,0,13,339,1,11
ORD,Terminal 5,10/1/2016,0700 - 0800,2,31,34,54,28,54,50,28,58,36,0,0,0,6,178,1,9
ORD,Terminal 5,10/1/2016,0800 - 0900,6,26,9,25,8,26,203,25,0,0,0,0,0,8,236,2,13
ORD,Terminal 5,10/1/2016,0900 - 1000,5,28,18,47,14,47,409,117,110,5,0,0,0,19,660,3,18
ORD,Terminal 5,10/1/2016,1000 - 1100,9,32,15,33,12,33,425,184,7,0,0,0,0,31,647,4,18
ORD,Terminal 5,10/1/2016,1100 - 1200,5,32,14,35,9,35,403,115,19,0,0,0,0,20,557,3,19
ORD,Terminal 5,10/1/2016,1200 - 1300,6,32,15,41,12,41,444,199,38,0,0,0,0,24,705,3,24
ORD,Terminal 5,10/1/2016,1300 - 1400,14,52,26,68,20,68,1149,956,427,162,12,0,0,105,2811,12,32
ORD,Terminal 5,10/1/2016,1400 - 1500,14,86,34,104,24,104,804,427,270,85,137,36,0,72,1831,8,22
ORD,Terminal 5,10/1/2016,1500 - 1600,9,89,51,96,28,96,1436,350,187,80,598,32,0,112,2795,12,34
ORD,Terminal 5,10/1/2016,1600 - 1700,16,76,34,82,20,82,483,396,71,10,59,0,0,41,1060,5,30
ORD,Terminal 5,10/1/2016,1700 - 1800,8,27,19,34,11,34,388,166,21,0,0,0,0,18,593,4,19
ORD,Terminal 5,10/1/2016,1800 - 1900,15,71,15,70,15,71,865,148,29,135,21,0,0,46,1244,5,22
ORD,Terminal 5,10/1/2016,1900 - 2000,12,74,33,75,21,75,908,379,181,184,97,0,0,66,1815,7,23
ORD,Terminal 5,10/1/2016,2000 - 2100,13,44,30,47,18,47,141,58,39,6,0,0,0,9,253,1,9
ORD,Terminal 5,10/1/2016,2100 - 2200,6,18,9,20,7,20,238,19,0,0,0,0,0,13,270,1,7
ORD,Terminal 5,10/1/2016,2200 - 2300,7,19,10,19,8,19,108,16,0,0,0,0,0,6,130,1,7
ORD,Terminal 5,10/1/2016,2300 - 0000,11,29,19,34,16,34,74,52,14,0,0,0,0,4,144,1,6
ORD,Terminal 5,10/2/2016,0000 - 0100,14,33,15,33,14,33,98,66,10,0,0,0,0,8,182,1,6
ORD,Terminal 5,10/2/2016,0500 - 0600,9,21,9,20,9,21,88,21,0,0,0,0,0,2,111,1,11
ORD,Terminal 5,10/2/2016,0600 - 0700,0,6,11,24,10,24,115,55,0,0,0,0,0,5,175,1,10
ORD,Terminal 5,10/2/2016,0700 - 0800,9,44,23,46,20,46,134,77,91,1,0,0,0,10,313,1,11
ORD,Terminal 5,10/2/2016,0800 - 0900,6,16,9,26,8,26,388,88,0,0,0,0,0,14,490,3,10
ORD,Terminal 5,10/2/2016,0900 - 1000,10,32,12,32,11,32,178,63,5,0,0,0,0,7,253,1,15
ORD,Terminal 5,10/2/2016,1000 - 1100,5,29,11,27,8,29,456,103,0,0,0,0,0,18,577,4,16
ORD,Terminal 5,10/2/2016,1100 - 1200,9,36,13,38,11,38,665,276,28,0,0,0,0,36,1005,5,16
ORD,Terminal 5,10/2/2016,1200 - 1300,12,48,19,56,15,56,1122,718,177,41,0,0,0,77,2135,9,28
ORD,Terminal 5,10/2/2016,1300 - 1400,8,38,16,39,13,39,670,295,71,0,0,0,0,36,1072,5,30
ORD,Terminal 5,10/2/2016,1400 - 1500,14,66,27,78,20,78,947,545,265,106,76,0,0,70,2009,8,33
ORD,Terminal 5,10/2/2016,1500 - 1600,9,50,28,69,18,69,1174,463,298,153,25,0,0,73,2186,10,26
ORD,Terminal 5,10/2/2016,1600 - 1700,14,33,10,44,12,44,365,268,8,0,0,0,0,26,667,3,32
ORD,Terminal 5,10/2/2016,1700 - 1800,8,27,8,32,8,32,769,185,1,0,0,0,0,34,989,5,30
ORD,Terminal 5,10/2/2016,1800 - 1900,8,22,8,22,8,22,825,61,0,0,0,0,0,21,907,4,25
ORD,Terminal 5,10/2/2016,1900 - 2000,14,38,17,40,16,40,520,466,75,0,0,0,0,42,1103,5,23
ORD,Terminal 5,10/2/2016,2000 - 2100,7,24,16,34,13,34,100,54,9,0,0,0,0,6,169,1,8
ORD,Terminal 5,10/2/2016,2200 - 2300,16,50,19,50,18,50,192,102,65,18,0,0,0,22,399,2,8
ORD,Terminal 5,10/2/2016,2300 - 0000,6,20,10,21,9,21,89,24,0,0,0,0,0,3,116,1,8
ORD,Terminal 5,10/3/2016,0000 - 0100,8,24,9,24,8,24,236,55,0,0,0,0,0,10,301,2,7
ORD,Terminal 5,10/3/2016,0700 - 0800,0,3,1,3,1,3,17,0,0,0,0,0,0,1,18,1,6
ORD,Terminal 5,10/3/2016,0800 - 0900,5,15,5,18,5,18,420,7,0,0,0,0,0,15,442,3,12
ORD,Terminal 5,10/3/2016,0900 - 1000,6,57,30,75,27,75,158,86,56,66,35,0,0,11,412,2,18
ORD,Terminal 5,10/3/2016,1000 - 1100,7,29,31,67,21,67,225,30,48,51,21,0,0,17,392,4,16
ORD,Terminal 5,10/3/2016,1100 - 1200,11,52,25,59,18,59,635,371,202,62,0,0,0,45,1315,6,20
ORD,Terminal 5,10/3/2016,1200 - 1300,10,39,20,52,16,52,695,471,155,16,0,0,0,44,1381,6,36
ORD,Terminal 5,10/3/2016,1300 - 1400,13,58,31,97,24,97,725,386,352,117,91,18,0,62,1751,7,31
ORD,Terminal 5,10/3/2016,1400 - 1500,11,84,34,94,22,94,836,249,201,139,116,5,0,77,1623,7,25
ORD,Terminal 5,10/3/2016,1500 - 1600,12,74,33,84,22,84,829,404,144,200,92,0,0,107,1776,11,27
ORD,Terminal 5,10/3/2016,1600 - 1700,11,63,36,63,28,63,315,160,245,199,11,0,0,28,958,3,31
ORD,Terminal 5,10/3/2016,1700 - 1800,13,37,18,39,15,39,589,303,130,0,0,0,0,85,1107,7,28
ORD,Terminal 5,10/3/2016,1800 - 1900,6,18,6,18,6,18,919,34,0,0,0,0,0,31,984,4,27
ORD,Terminal 5,10/3/2016,1900 - 2000,9,36,15,42,12,42,727,327,43,0,0,0,0,38,1135,5,21
ORD,Terminal 5,10/3/2016,2200 - 2300,10,27,13,27,12,27,94,42,0,0,0,0,0,4,140,1,5
ORD,Terminal 5,10/3/2016,2300 - 0000,10,33,17,34,13,34,101,46,6,0,0,0,0,8,161,1,6
ORD,Terminal 5,10/4/2016,0000 - 0100,8,22,19,32,13,32,85,57,4,0,0,0,0,6,152,1,8
ORD,Terminal 5,10/4/2016,0700 - 0800,6,34,20,44,17,44,164,128,68,0,0,0,0,12,372,2,11
ORD,Terminal 5,10/4/2016,0800 - 0900,8,27,17,45,16,45,252,132,59,0,0,0,0,11,454,3,10
ORD,Terminal 5,10/4/2016,0900 - 1000,6,20,13,40,11,40,189,64,4,0,0,0,0,10,267,2,11
ORD,Terminal 5,10/4/2016,1000 - 1100,4,22,14,38,9,38,253,61,21,0,0,0,0,15,350,4,15
