zip,obese,bmi,pop,sex,age,pct_m_bach,pct_f_bach,households,income,urban,rural,population,p_urban
54002,NA,NA,544,female,05-17,15.8,20.7,2590,63342,3977,2301,6278,0.6334820006371455
54003,NA,NA,85,female,05-17,22,24.8,343,75208,0,1013,1013,0
54004,NA,NA,256,female,05-17,14.5,13.8,941,51850,0,2317,2317,0
54005,NA,NA,238,female,05-17,10.6,15.5,1274,56645,0,3056,3056,0
54006,NA,NA,99,female,05-17,11.5,16.3,301,46850,0,743,743,0
54007,NA,NA,94,female,05-17,6.8,26.3,484,56591,0,1188,1188,0
54009,NA,NA,217,female,05-17,21.3,24.2,1006,69310,705,1804,2509,0.28098844161020325
54010,NA,NA,0,female,05-17,0,0,16,NA,50,0,50,1
54011,NA,NA,529,female,05-17,17.5,21.2,2599,72659,2773,4046,6819,0.40665786772254
54013,NA,NA,321,female,05-17,14,21.3,1339,56958,0,3475,3475,0
54014,NA,NA,170,female,05-17,15.5,23.3,856,72500,0,2232,2232,0
54015,NA,NA,393,female,05-17,20.3,32.7,1322,74071,1854,1732,3586,0.517010596765198
54016,NA,NA,2947,female,05-17,45.9,46.5,12137,89518,19201,10907,30108,0.6377374784110535
54017,NA,NA,1774,female,05-17,22.6,26.5,6552,69575,8275,8468,16743,0.49423639730036434
54020,NA,NA,763,female,05-17,24.8,25.1,2794,61198,2888,4372,7260,0.3977961432506887
54021,NA,NA,560,female,05-17,28.6,25.4,2514,83858,4152,2470,6622,0.6270009060706735
54022,NA,NA,1585,female,05-17,35.9,44.4,8211,67107,15351,7007,22358,0.6865998747651847
54023,NA,NA,447,female,05-17,28.2,33.4,1492,82500,0,3833,3833,0
54024,NA,NA,364,female,05-17,23,24.3,2112,50735,0,4811,4811,0
54025,NA,NA,854,female,05-17,21.4,30.2,2651,75943,2604,4260,6864,0.3793706293706294
54026,NA,NA,139,female,05-17,14.4,27.2,770,59405,0,1809,1809,0
54027,NA,NA,90,female,05-17,16.2,20.1,351,69583,0,989,989,0
54028,NA,NA,250,female,05-17,19.6,21,920,53250,0,2493,2493,0
54082,NA,NA,120,female,05-17,37,57.3,511,115417,276,1420,1696,0.16273584905660377
54101,12,124,273,female,05-17,12.5,18.6,1067,66597,0,2751,2751,0
54102,NA,NA,50,female,05-17,10.8,7.2,425,35469,0,875,875,0
54103,NA,NA,27,female,05-17,8.5,20.9,205,44219,0,418,418,0
54104,NA,NA,41,female,05-17,6.8,9,569,40842,0,1051,1051,0
54106,25,177,426,female,05-17,11.1,14.4,2024,62955,0,4997,4997,0
54107,NA,NA,367,female,05-17,14.7,17,1373,57634,78,3649,3727,0.02092836061175208
54110,14,114,471,female,05-17,15.2,23.4,2051,65916,2968,2370,5338,0.5560134881978269
54111,NA,NA,98,female,05-17,15.1,17.3,942,60357,515,1617,2132,0.24155722326454035
54112,10,74,181,female,05-17,8.2,17,1045,51620,0,2284,2284,0
54113,18,196,439,female,05-17,18.8,19.7,1378,67863,3325,0,3325,1
54114,12,55,334,female,05-17,15.5,14.7,2435,44273,0,5178,5178,0
54115,171,1505,3909,female,05-17,35.2,35.5,17173,73278,31938,9240,41178,0.7756083345475739
54119,NA,NA,54,female,05-17,18.9,31.5,241,40721,0,1083,1083,0
54120,NA,NA,2,female,05-17,3.1,7.4,110,45833,0,245,245,0
54121,NA,NA,190,female,05-17,22.7,19.8,1391,50491,0,2982,2982,0
54123,NA,NA,29,female,05-17,12.6,20,103,65313,0,238,238,0
54124,35,142,242,female,05-17,7.8,15.8,1528,45962,0,3881,3881,0
54125,NA,NA,14,female,05-17,10.1,13.4,276,33125,0,519,519,0
54126,14,112,367,female,05-17,13,15.3,1400,69375,0,3625,3625,0
54127,NA,NA,0,female,05-17,0,0,20,NA,0,76,76,0
54128,NA,NA,99,female,05-17,13,14.4,639,52321,0,1778,1778,0
54129,13,86,179,female,05-17,12.3,21.1,1386,60318,0,3477,3477,0
54130,120,952,2104,female,05-17,19,25.6,10193,64663,16899,8209,25108,0.6730524135733631
54135,NA,NA,360,female,05-17,20.1,16.8,987,38906,0,3096,3096,0
54136,27,268,553,female,05-17,21.8,25.4,2710,48268,6406,0,6406,1
54137,11,57,78,female,05-17,15.9,16.4,472,56324,0,1115,1115,0
54138,NA,NA,14,female,05-17,19.8,21.4,421,47578,0,821,821,0
54139,39,159,263,female,05-17,13.7,13.4,1245,62702,0,3096,3096,0
54140,44,315,836,female,05-17,22.6,20.7,3897,59367,8533,0,8533,1
54141,18,95,276,female,05-17,12.4,22.9,853,61637,132,2417,2549,0.05178501373087485
54143,NA,NA,1052,female,05-17,13.5,16.7,6888,43197,10862,4363,15225,0.713431855500821
54149,NA,NA,45,female,05-17,10.2,17.4,611,44850,0,1184,1184,0
54150,NA,NA,141,female,05-17,4.3,15.5,353,33646,0,1037,1037,0
54151,NA,NA,324,female,05-17,15,13,1507,49494,1634,1922,3556,0.4595050618672666
54153,38,244,538,female,05-17,13.8,18.7,2933,49135,4273,2979,7252,0.5892167677881963
54154,66,301,355,female,05-17,17.5,16,2374,52972,2621,2927,5548,0.472422494592646
54155,29,213,953,female,05-17,39.1,39.3,2629,61910,1615,3836,5451,0.2962759126765731
54156,NA,NA,95,female,05-17,8.6,12.4,705,39441,0,1535,1535,0
54157,NA,NA,505,female,05-17,18,11.3,2353,50462,3440,2546,5986,0.5746742398930839
54159,NA,NA,74,female,05-17,12.6,19.1,619,61146,0,1434,1434,0
54160,NA,NA,21,female,05-17,15.3,18.8,105,58036,0,253,253,0
54161,17,87,232,female,05-17,9,12.8,1247,50080,0,2696,2696,0
54162,54,476,759,female,05-17,19.6,21.3,3435,65777,3363,5702,9065,0.3709873138444567
54165,41,300,660,female,05-17,17.8,19,3066,63929,3500,4039,7539,0.46425255338904364
54166,NA,NA,1351,female,05-17,17.8,18.2,7336,49943,9934,7068,17002,0.5842842018586049
54169,NA,NA,220,female,05-17,46.4,48.9,1052,97969,2475,125,2600,0.9519230769230769
54170,18,155,274,female,05-17,13.3,19.2,1358,63167,0,3730,3730,0
54171,27,173,365,female,05-17,27.6,33.3,1332,86463,0,3362,3362,0
54173,22,198,497,female,05-17,28.2,35,1649,79795,2358,1737,4095,0.5758241758241758
54174,30,126,194,female,05-17,7.2,13.3,1294,46818,0,3013,3013,0
54175,NA,NA,43,female,05-17,19.1,18.3,477,54306,0,1018,1018,0
54177,NA,NA,178,female,05-17,12.1,17,1429,40098,0,2898,2898,0
54180,NA,NA,330,female,05-17,27,36.5,1255,75791,2524,337,2861,0.882209017825935
54201,10,71,417,female,05-17,16.6,14.6,2199,47152,3070,2275,5345,0.5743685687558466
54202,NA,NA,78,female,05-17,41.3,37.7,695,55256,0,1240,1240,0
54204,NA,NA,125,female,05-17,15.2,18.4,728,66548,0,1819,1819,0
54205,14,77,214,female,05-17,12.5,15.7,775,64896,0,2177,2177,0
54207,NA,NA,15,female,05-17,0,13.8,64,64643,0,176,176,0
54208,28,149,566,female,05-17,14.3,21.4,2357,71250,0,6061,6061,0
54209,NA,NA,40,female,05-17,44.4,37.2,610,66538,0,1195,1195,0
54210,NA,NA,32,female,05-17,45.3,43.3,426,61429,0,897,897,0
54211,NA,NA,12,female,05-17,56.3,58.7,140,82500,0,277,277,0
54212,NA,NA,60,female,05-17,58,58.9,491,74583,0,997,997,0
54213,NA,NA,125,female,05-17,9.8,14.9,534,56111,0,1276,1276,0
54214,NA,NA,10,female,05-17,13.4,12.3,110,53250,0,334,334,0
54216,26,158,368,female,05-17,17.6,16.6,2718,58333,2622,3654,6276,0.41778202676864246
54217,52,331,709,female,05-17,19,23,2793,67873,0,7405,7405,0
54220,NA,NA,3017,female,05-17,20.5,23.6,17063,47428,34405,5815,40220,0.855420188960716
54227,NA,NA,114,female,05-17,11.1,22.3,602,75156,0,1568,1568,0
54228,NA,NA,238,female,05-17,14.2,16.1,1087,58313,0,2682,2682,0
54229,17,177,422,female,05-17,18.7,22,1783,74245,912,3394,4306,0.21179749187180677
54230,NA,NA,439,female,05-17,11.9,21.5,1807,59961,0,4782,4782,0
54232,NA,NA,33,female,05-17,9.9,13.7,350,44167,0,779,779,0
54234,NA,NA,37,female,05-17,50.5,45.3,809,55388,0,1614,1614,0
54235,20,122,1082,female,05-17,26.3,28.7,8064,54777,8617,8586,17203,0.5009010056385514
54241,NA,NA,1156,female,05-17,16.9,17.7,6504,44315,11955,2929,14884,0.8032115022843321
54245,NA,NA,241,female,05-17,15.2,18.8,884,58750,0,2259,2259,0
54246,NA,NA,66,female,05-17,38.6,48.4,399,58542,0,708,708,0
54247,NA,NA,178,female,05-17,18.1,20.6,918,67037,0,2339,2339,0
54301,108,752,1835,female,05-17,34.8,33.3,9207,55798,22742,0,22742,1
54302,233,1004,2875,female,05-17,18.4,23.1,12914,39676,30611,0,30611,1
54303,189,883,2126,female,05-17,15.7,18,11946,38658,26995,46,27041,0.9982988794793092
54304,157,783,1952,female,05-17,23.1,23.2,12479,47439,28153,0,28153,1
54307,NA,NA,0,female,05-17,0,NA,0,NA,1092,0,1092,1
54311,128,1048,2580,female,05-17,30,33,13398,61119,29491,4089,33580,0.8782310899344848
54313,172,1714,3811,female,05-17,32.6,33.7,14440,79744,30481,5416,35897,0.8491238822185698
54401,313,2013,2545,female,05-17,28.4,26.7,13147,47627,24926,5776,30702,0.8118689336199596
54403,236,1614,2140,female,05-17,25.6,27.1,10472,47827,19155,5117,24272,0.7891809492419248
54405,31,197,201,female,05-17,12.2,11.7,1122,43750,2138,894,3032,0.7051451187335093
54406,10,65,326,female,05-17,27.4,30.8,1340,65565,0,3469,3469,0
54407,NA,NA,126,female,05-17,31.9,33.6,604,67292,0,1515,1515,0
54408,10,69,91,female,05-17,5.7,13.6,439,47656,0,1068,1068,0
54409,160,790,944,female,05-17,18.6,15.8,5732,42903,8158,5080,13238,0.6162562320592234
54410,25,144,270,female,05-17,12.1,20.4,829,61595,0,2392,2392,0
54411,57,259,580,female,05-17,11,16.9,1894,57031,0,5406,5406,0
54412,22,115,149,female,05-17,11.8,20.8,840,61554,0,2181,2181,0
54413,NA,NA,9,female,05-17,6.1,11.9,70,44167,0,191,191,0
54414,27,206,272,female,05-17,10.3,16.2,1259,52740,0,3404,3404,0
54416,NA,NA,166,female,05-17,7.3,13.6,683,36336,0,1684,1684,0
54417,NA,NA,0,female,05-17,0,0,18,33333,0,46,46,0
54418,13,60,84,female,05-17,8.9,12.8,396,57000,0,1080,1080,0
54420,NA,NA,131,female,05-17,14.6,24.8,465,51625,0,1307,1307,0
54421,42,196,347,female,05-17,7,10,1249,52813,1828,1627,3455,0.5290882778581766
54422,12,50,154,female,05-17,4.2,7.7,377,48958,0,1209,1209,0
54423,NA,NA,176,female,05-17,25.7,23.1,860,74500,0,2343,2343,0
54424,12,66,137,female,05-17,18.3,18.3,725,61080,0,1651,1651,0
54425,25,104,229,female,05-17,5.3,12.9,785,53884,0,2036,2036,0
54426,56,300,426,female,05-17,10.2,18.5,1612,61302,0,4479,4479,0
54427,NA,NA,56,female,05-17,9.2,11.5,477,51719,0,1099,1099,0
54428,NA,NA,40,female,05-17,12.7,20.4,464,41797,0,1127,1127,0
54430,NA,NA,13,female,05-17,24.5,4.3,54,66250,0,135,135,0
54433,12,71,113,female,05-17,12.5,15.7,723,45815,0,1845,1845,0
54435,12,70,123,female,05-17,13.2,14.7,945,53355,0,2010,2010,0
54436,NA,NA,319,female,05-17,8.2,10.6,775,50433,0,2203,2203,0
54437,18,92,375,female,05-17,9.8,19.2,1100,51181,0,3077,3077,0
54440,23,150,232,female,05-17,10.2,19.6,1212,60323,0,2964,2964,0
54441,NA,NA,76,female,05-17,25,30.5,323,78125,562,266,828,0.678743961352657
54442,10,41,112,female,05-17,15.4,15.1,417,57083,0,1177,1177,0
54443,18,102,208,female,05-17,15.8,19.4,896,58000,0,2137,2137,0
54446,23,118,368,female,05-17,9.3,13.5,1134,55667,0,3123,3123,0
54447,NA,NA,28,female,05-17,15.5,14.5,214,44000,0,498,498,0
54448,42,319,346,female,05-17,15.5,21,1657,70120,0,4249,4249,0
54449,210,1338,1952,female,05-17,28.4,28.9,11526,54167,18859,7559,26418,0.7138693315163903
54450,NA,NA,25,female,05-17,3.8,13,164,39375,0,436,436,0
54451,128,769,1008,female,05-17,12.1,16.6,5084,50389,4046,7709,11755,0.344193960017014
54452,202,1099,1515,female,05-17,15.5,18,8140,56498,10282,9078,19360,0.531095041322314
54454,NA,NA,132,female,05-17,7.5,14.3,539,52083,0,1279,1279,0
54455,185,1244,1520,female,05-17,25.9,29.6,6932,73324,9327,7702,17029,0.547712725350872
54456,11,82,482,female,05-17,11.6,15.7,2553,47177,0,6085,6085,0
54457,86,392,498,female,05-17,15.2,14.9,3571,49867,2253,6286,8539,0.26384822578756295
54458,NA,NA,11,female,05-17,32.1,24.2,37,46250,0,124,124,0
54459,NA,NA,107,female,05-17,14.8,13.8,528,44375,0,1148,1148,0
54460,18,84,249,female,05-17,9.2,14.1,983,43080,0,2746,2746,0
54462,NA,NA,4,female,05-17,4.5,10.1,172,41667,0,348,348,0
54463,NA,NA,26,female,05-17,19.2,16.9,259,53438,0,684,684,0
54465,NA,NA,42,female,05-17,8.1,10.2,299,37014,0,536,536,0
54466,22,156,239,female,05-17,14.3,20,1194,51223,0,2815,2815,0
54467,35,282,1069,female,05-17,33.4,31.7,5649,61388,11862,1773,13635,0.8699669966996699
54469,24,117,161,female,05-17,24.3,23.6,681,49602,1726,66,1792,0.9631696428571429
54470,22,112,214,female,05-17,12.3,15.9,905,48259,0,2068,2068,0
54471,11,151,200,female,05-17,18.6,25.7,696,70833,44,1810,1854,0.023732470334412083
54473,12,64,192,female,05-17,13.4,16.6,1106,53688,0,2700,2700,0
54474,42,295,197,female,05-17,19.4,26.3,1678,53883,4019,0,4019,1
54475,13,83,108,female,05-17,11.5,16.7,682,62614,0,1482,1482,0
54476,239,1393,1553,female,05-17,23.5,27.2,7553,60633,17161,1419,18580,0.9236275565123789
54479,45,226,438,female,05-17,10.8,17.3,1468,54787,0,4119,4119,0
54480,14,72,118,female,05-17,12.3,10,577,49276,0,1332,1332,0
54481,60,410,1635,female,05-17,33,36.3,11525,47423,27382,1958,29340,0.9332651670074983
54482,24,198,796,female,05-17,30.2,33.2,3809,65135,4979,3976,8955,0.5560022333891681
54484,49,341,506,female,05-17,15.7,20.7,1963,64261,0,4984,4984,0
54485,NA,NA,11,female,05-17,17.9,15.6,146,38333,0,322,322,0
54486,10,34,192,female,05-17,8.7,16.4,1006,45427,0,2290,2290,0
54487,16,149,656,female,05-17,16.7,17.3,4467,50792,2926,6668,9594,0.3049822805920367
54488,NA,NA,92,female,05-17,5.7,8.1,463,51146,0,1262,1262,0
54489,18,100,151,female,05-17,10.5,15.7,654,59886,0,1550,1550,0
54490,10,53,58,female,05-17,13.1,15.1,365,53542,0,893,893,0
54491,NA,NA,82,female,05-17,11.6,11.1,756,40875,0,1652,1652,0
54493,NA,NA,28,female,05-17,9.2,12.8,265,44205,0,668,668,0
54494,303,1680,2194,female,05-17,19.3,20,11741,54200,20149,6977,27126,0.7427928924279289
54495,117,556,648,female,05-17,11.8,14.9,3446,38304,5041,2596,7637,0.6600759460521147
54498,15,62,303,female,05-17,4.6,9.1,881,47056,0,2421,2421,0
54499,42,169,310,female,05-17,14.7,16,1209,48750,0,3223,3223,0
54501,93,474,1468,female,05-17,23.3,26.1,8224,53750,9010,11009,20019,0.45007243119036916
54511,NA,NA,78,female,05-17,9.3,14,554,46310,0,1216,1216,0
54512,NA,NA,23,female,05-17,41.6,36,427,49866,0,833,833,0
54513,NA,NA,33,female,05-17,10.9,10.3,200,45227,0,478,478,0
54514,NA,NA,113,female,05-17,15.2,15.9,841,49965,0,1717,1717,0
54515,NA,NA,42,female,05-17,7.2,11.8,214,43000,0,472,472,0
54517,NA,NA,0,female,05-17,23.6,6.7,43,34464,0,112,112,0
54519,NA,NA,52,female,05-17,19.3,29.8,627,46719,0,1231,1231,0
54520,NA,NA,290,female,05-17,11.3,16.2,1939,41193,0,4141,4141,0
54521,16,119,560,female,05-17,23.7,27,3804,45609,0,7509,7509,0
54524,NA,NA,34,female,05-17,15,18.9,361,47236,0,670,670,0
54525,NA,NA,15,female,05-17,11.8,15.9,119,39821,226,53,279,0.8100358422939068
54526,NA,NA,97,female,05-17,10.1,16.1,355,42431,0,919,919,0
54527,NA,NA,63,female,05-17,12.4,12.4,461,35982,0,1081,1081,0
54529,NA,NA,54,female,05-17,25.1,21,479,54554,0,1133,1133,0
54530,NA,NA,38,female,05-17,7.4,10.2,359,39034,0,868,868,0
54531,NA,NA,94,female,05-17,24.3,39.2,580,60000,0,1454,1454,0
54534,31,132,136,female,05-17,16,19.7,1150,36250,1281,1178,2459,0.5209434729564864
54536,NA,NA,20,female,05-17,16.1,15.3,103,26806,0,184,184,0
54537,NA,NA,58,female,05-17,10.3,15.4,213,45375,0,561,561,0
54538,26,68,300,female,05-17,29.6,19.7,1509,28255,0,3137,3137,0
54539,NA,NA,24,female,05-17,19.4,29.2,564,47917,0,1383,1383,0
54540,NA,NA,66,female,05-17,34.1,22,463,43523,0,947,947,0
54541,NA,NA,124,female,05-17,13,19.8,481,50644,0,1552,1552,0
54542,NA,NA,10,female,05-17,6.3,6.5,219,29471,0,470,470,0
54545,NA,NA,30,female,05-17,43.5,36,481,57639,0,736,736,0
54546,NA,NA,143,female,05-17,10.8,12,535,36713,0,1266,1266,0
54547,12,55,48,female,05-17,24.3,20.5,792,42500,0,1392,1392,0
54548,17,144,155,female,05-17,34.3,31.2,2120,55045,0,4626,4626,0
54550,10,48,80,female,05-17,23.6,26.6,274,40962,398,287,685,0.581021897810219
54552,20,113,216,female,05-17,18.1,16.2,2060,44036,0,4416,4416,0
54554,NA,NA,80,female,05-17,22.2,28.9,495,43162,0,1120,1120,0
54555,37,182,310,female,05-17,18.8,18.2,2309,47064,0,4872,4872,0
54556,14,87,109,female,05-17,9.8,13,582,43918,0,1298,1298,0
54557,NA,NA,51,female,05-17,37.5,40.2,471,57279,0,925,925,0
54558,NA,NA,148,female,05-17,21.9,25.6,997,39707,0,2177,2177,0
54559,NA,NA,92,female,05-17,10.5,17.6,344,44318,0,795,795,0
54560,NA,NA,18,female,05-17,18.7,42.1,285,61198,0,589,589,0
54561,NA,NA,0,female,05-17,72,16.7,6,NA,0,35,35,0
54562,NA,NA,71,female,05-17,38.2,38.2,855,52863,0,1948,1948,0
54563,NA,NA,68,female,05-17,13.2,24.8,311,46023,0,720,720,0
54564,NA,NA,7,female,05-17,4.1,7.4,196,52500,0,387,387,0
54565,NA,NA,8,female,05-17,24.1,25,33,NA,0,60,60,0
54566,NA,NA,145,female,05-17,8.9,17.5,590,47625,0,1496,1496,0
54568,21,176,315,female,05-17,23.4,23.1,2357,39678,0,5198,5198,0
54601,185,1326,2590,female,05-17,37.7,39.2,20046,47362,44274,5008,49282,0.8983807475345968
54603,75,418,868,female,05-17,20.8,21.2,6352,45678,14305,0,14305,1
54610,NA,NA,59,female,05-17,20.3,20,713,55673,0,1624,1624,0
54611,NA,NA,84,female,05-17,17.7,21.9,489,50625,0,1307,1307,0
54612,34,175,443,female,05-17,15.6,20.5,1905,52917,2993,2159,5152,0.5809394409937888
54613,NA,NA,85,female,05-17,8.4,9.1,809,42067,0,1826,1826,0
54614,12,87,259,female,05-17,12.7,21.9,1116,62241,0,2947,2947,0
54615,24,105,875,female,05-17,12,16.3,4031,51943,5677,5065,10742,0.5284863153975051
54616,23,113,252,female,05-17,11.8,14.5,989,49291,0,2601,2601,0
54618,NA,NA,171,female,05-17,10.2,14.6,796,60313,0,2262,2262,0
54619,10,104,482,female,05-17,11.1,14.6,1196,56667,0,3923,3923,0
54621,NA,NA,133,female,05-17,19.2,20.7,517,61250,0,1147,1147,0
54622,NA,NA,164,female,05-17,15.2,23.5,896,55600,0,2121,2121,0
54623,NA,NA,193,female,05-17,24.4,32.8,816,64063,0,1930,1930,0
54624,NA,NA,100,female,05-17,14.4,18,649,53750,0,1383,1383,0
54625,NA,NA,22,female,05-17,1,22.7,122,36250,0,240,240,0
54626,NA,NA,101,female,05-17,14.7,16.2,536,50833,0,1215,1215,0
54627,NA,NA,128,female,05-17,17.1,21.1,748,59211,0,1819,1819,0
54628,NA,NA,59,female,05-17,13.8,14.7,426,48281,0,1092,1092,0
54629,NA,NA,208,female,05-17,19.3,26.5,1117,57837,0,2576,2576,0
54630,23,156,302,female,05-17,19.8,26.8,1683,55250,0,3770,3770,0
54631,11,35,106,female,05-17,15.2,22.4,706,47885,0,1844,1844,0
54632,NA,NA,106,female,05-17,16.2,26.3,469,57039,0,1247,1247,0
54634,30,121,430,female,05-17,14.4,17.5,1692,49625,0,4258,4258,0
54635,NA,NA,121,female,05-17,12.2,14.9,787,55156,0,1799,1799,0
54636,83,704,1473,female,05-17,24.3,32,5256,78602,9918,3819,13737,0.7219917012448133
54637,NA,NA,10,female,05-17,13.1,15.4,94,38125,0,187,187,0
54638,NA,NA,137,female,05-17,8.2,13.6,575,46298,0,1487,1487,0
54639,NA,NA,237,female,05-17,17.9,22.5,967,45236,0,2397,2397,0
54641,NA,NA,0,female,05-17,100,0,1,NA,0,2,2,0
54642,13,65,179,female,05-17,14.9,19.3,817,54875,0,2125,2125,0
54643,NA,NA,1,female,05-17,0,0,0,NA,0,12,12,0
54644,NA,NA,206,female,05-17,18.9,20,572,58906,0,1434,1434,0
54645,NA,NA,9,female,05-17,19,29.2,31,30250,0,81,81,0
54646,NA,NA,412,female,05-17,11.9,14.5,1601,45966,0,3899,3899,0
54648,10,37,215,female,05-17,9.4,11.7,577,49271,0,1737,1737,0
54650,116,988,2153,female,05-17,33.5,35.9,9827,60664,21471,1906,23377,0.918466869144886
54651,NA,NA,129,female,05-17,12,14.3,532,44706,0,1382,1382,0
54652,NA,NA,99,female,05-17,17.1,22.1,383,40268,0,953,953,0
54653,NA,NA,122,female,05-17,8.4,13.8,311,61094,0,894,894,0
54654,NA,NA,0,female,05-17,25.8,12.8,46,NA,0,153,153,0
54655,NA,NA,153,female,05-17,12.6,16.5,698,43958,0,1778,1778,0
54656,100,507,1496,female,05-17,17.6,21.9,7266,58727,9907,7470,17377,0.5701214248719572
54657,NA,NA,36,female,05-17,5.8,17.3,146,46000,0,411,411,0
54658,17,83,167,female,05-17,19.2,29,1087,53594,233,2268,2501,0.09316273490603759
54659,NA,NA,144,female,05-17,8.4,14,553,56023,0,1409,1409,0
54660,87,421,1413,female,05-17,18.5,20.5,6403,54355,9002,6686,15688,0.573814380418154
54661,13,141,345,female,05-17,25.9,26.6,1583,60977,0,3415,3415,0
54664,NA,NA,248,female,05-17,15.3,24.3,638,43864,0,1516,1516,0
54665,25,212,627,female,05-17,20.4,25.8,3535,48895,4097,4330,8427,0.4861753886317788
54666,NA,NA,186,female,05-17,12.3,18.9,1105,60216,0,2593,2593,0
54667,18,151,379,female,05-17,23.1,24,1869,53596,0,4599,4599,0
54669,45,353,647,female,05-17,30.9,34.5,3048,73319,5309,2310,7619,0.6968106050662817
54670,NA,NA,292,female,05-17,7.4,13,574,57692,0,1878,1878,0
54701,93,667,2947,female,05-17,37.3,39.8,15904,52861,33205,5598,38803,0.8557328041646265
54703,123,837,2818,female,05-17,23.6,29,17515,49699,38138,4134,42272,0.9022047691143074
54720,22,159,388,female,05-17,39.4,30.1,3133,53270,7037,2,7039,0.9997158687313539
54721,NA,NA,88,female,05-17,8.5,16.4,573,51902,0,1373,1373,0
54722,33,154,373,female,05-17,10.7,13.7,1434,56042,0,4016,4016,0
54723,NA,NA,74,female,05-17,14.2,18.5,530,60795,0,1191,1191,0
54724,27,171,688,female,05-17,15.9,16.2,3051,54018,3348,3826,7174,0.4666852522999721
54725,NA,NA,195,female,05-17,13.4,16.6,1129,50273,0,2897,2897,0
54726,NA,NA,181,female,05-17,10.7,12.4,664,52436,0,1690,1690,0
54727,37,173,436,female,05-17,16.5,15.8,1961,54555,79,4836,4915,0.01607324516785351
54728,24,129,400,female,05-17,15.6,18.9,2582,50726,2700,3439,6139,0.4398110441439974
54729,148,997,2624,female,05-17,19.8,26.9,13532,57679,24393,7076,31469,0.7751437923035368
54730,10,61,383,female,05-17,25.8,25.5,1930,66250,401,4502,4903,0.0817866612278197
54731,NA,NA,98,female,05-17,6.6,8.6,247,48750,0,802,802,0
54732,23,118,216,female,05-17,12.7,15.9,1181,44044,0,2924,2924,0
54733,NA,NA,86,female,05-17,9.8,16.7,493,61953,0,1340,1340,0
54734,NA,NA,72,female,05-17,14.9,20.1,338,61786,0,856,856,0
54736,NA,NA,292,female,05-17,15.8,17.3,1637,54112,0,4127,4127,0
54737,NA,NA,39,female,05-17,14.5,22.7,235,66528,0,487,487,0
54738,NA,NA,328,female,05-17,20.6,22.8,1229,63355,0,3149,3149,0
54739,13,110,415,female,05-17,23,24.6,1810,69352,0,4950,4950,0
54740,NA,NA,136,female,05-17,13.6,17.8,804,56563,0,2056,2056,0
54741,NA,NA,159,female,05-17,7.7,13,663,40069,0,1577,1577,0
54742,11,103,403,female,05-17,23.3,21.7,1740,58611,0,4459,4459,0
54745,10,52,161,female,05-17,16.3,15.5,836,51500,0,2261,2261,0
54746,NA,NA,97,female,05-17,11.6,8.1,312,52000,0,746,746,0
54747,22,101,267,female,05-17,11.4,16.4,1057,50938,0,2534,2534,0
54748,NA,NA,130,female,05-17,16.2,6.2,554,37955,0,1217,1217,0
54749,NA,NA,92,female,05-17,14.3,18.8,482,59375,0,1231,1231,0
54750,NA,NA,65,female,05-17,18.5,19.1,429,59750,0,1062,1062,0
54751,NA,NA,1796,female,05-17,34.5,29.9,9513,51247,17443,8199,25642,0.6802511504562827
54754,NA,NA,116,female,05-17,11.1,8.1,799,42337,0,1552,1552,0
54755,21,70,672,female,05-17,16.2,18.1,2978,54109,0,7502,7502,0
54756,NA,NA,63,female,05-17,13.7,18.2,405,50114,0,916,916,0
54757,12,53,292,female,05-17,16.2,23.6,1311,53589,0,3314,3314,0
