airport,terminal,date,hour,us_avg_wait,us_max_wait,non_us_avg_wait,non_us_max_wait,all_avg_wait,all_max_wait,all_n_0..15,all_n_16..30,all_n_31..45,all_n_46..60,all_n_61..90,all_n_91..120,all_n_120..,all_excluded,all_total,all_flights,all_booths
ORD,Terminal 5,2020-02-05,1600 - 1700,8,27,10,27,9,27,526,60,0,0,0,0,0,18,604,4,18
ORD,Terminal 5,2020-02-05,1700 - 1800,9,26,13,28,10,28,645,142,0,0,0,0,0,32,819,5,16
ORD,Terminal 5,2020-02-05,1800 - 1900,10,29,10,26,10,29,566,96,0,0,0,0,0,17,679,5,17
ORD,Terminal 5,2020-02-05,1900 - 2000,10,28,12,30,10,30,744,271,0,0,0,0,0,31,1046,7,17
ORD,Terminal 5,2020-02-05,2000 - 2100,1,8,5,15,2,15,77,0,0,0,0,0,0,3,80,1,4
ORD,Terminal 5,2020-02-05,2100 - 2200,3,27,13,36,10,36,114,37,10,0,0,0,0,3,164,1,8
ORD,Terminal 5,2020-02-05,2200 - 2300,9,28,14,30,11,30,205,97,0,0,0,0,0,9,311,2,13
ORD,Terminal 5,2020-02-05,2300 - 0000,6,20,11,22,7,22,276,18,0,0,0,0,0,9,303,2,14
ORD,Terminal 5,2020-02-06,0100 - 0200,6,19,8,17,7,19,99,11,0,0,0,0,0,4,114,1,14
ORD,Terminal 5,2020-02-06,0500 - 0600,3,29,10,29,8,29,129,13,0,0,0,0,0,5,147,1,4
ORD,Terminal 5,2020-02-06,0600 - 0700,21,115,33,113,27,115,228,105,70,35,43,26,0,17,524,2,9
ORD,Terminal 5,2020-02-06,0700 - 0800,13,59,28,69,19,69,256,91,60,46,14,0,0,15,482,2,9
ORD,Terminal 5,2020-02-06,0900 - 1000,1,6,4,8,3,8,40,0,0,0,0,0,0,2,42,1,5
ORD,Terminal 5,2020-02-06,1100 - 1200,8,42,22,48,14,48,462,129,106,9,0,0,0,21,727,5,18
ORD,Terminal 5,2020-02-06,1200 - 1300,2,11,7,27,5,27,134,9,0,0,0,0,0,7,150,2,10
ORD,Terminal 5,2020-02-06,1300 - 1400,10,58,21,79,14,79,697,210,87,39,9,0,0,83,1125,8,21
ORD,Terminal 5,2020-02-06,1400 - 1500,9,44,21,48,14,48,367,148,49,3,0,0,0,19,586,4,11
ORD,Terminal 5,2020-02-06,1500 - 1600,20,71,24,73,21,73,353,194,154,55,34,0,0,25,815,6,13
ORD,Terminal 5,2020-02-06,1600 - 1700,8,30,9,25,8,30,546,63,0,0,0,0,0,14,623,4,14
ORD,Terminal 5,2020-02-06,1700 - 1800,6,26,11,29,8,29,334,73,0,0,0,0,0,10,417,2,20
ORD,Terminal 5,2020-02-06,1800 - 1900,7,23,4,16,7,23,627,25,0,0,0,0,0,15,667,7,13
ORD,Terminal 5,2020-02-06,1900 - 2000,5,17,7,28,6,28,751,11,0,0,0,0,0,21,783,7,14
ORD,Terminal 5,2020-02-06,2000 - 2100,9,19,15,23,11,23,121,29,0,0,0,0,0,6,156,2,8
ORD,Terminal 5,2020-02-06,2100 - 2200,7,17,9,24,7,24,279,34,0,0,0,0,0,8,321,2,9
ORD,Terminal 5,2020-02-06,2200 - 2300,3,11,6,13,4,13,91,0,0,0,0,0,0,3,94,1,7
ORD,Terminal 5,2020-02-06,2300 - 0000,10,25,16,30,12,30,99,58,0,0,0,0,0,5,162,1,10
ORD,Terminal 5,2020-02-07,0000 - 0100,9,24,12,25,10,25,99,39,0,0,0,0,0,5,143,1,11
ORD,Terminal 5,2020-02-07,0100 - 0200,3,16,7,18,4,18,108,8,0,0,0,0,0,2,118,1,6
ORD,Terminal 5,2020-02-07,0500 - 0600,4,21,13,26,9,26,115,37,0,0,0,0,0,1,153,1,7
ORD,Terminal 5,2020-02-07,0600 - 0700,12,57,23,65,17,65,263,178,65,18,3,0,0,18,545,3,7
ORD,Terminal 5,2020-02-07,0800 - 0900,8,28,12,28,10,28,353,123,0,0,0,0,0,15,491,2,12
ORD,Terminal 5,2020-02-07,1000 - 1100,15,77,25,77,19,77,347,49,33,35,53,0,0,13,530,3,9
ORD,Terminal 5,2020-02-07,1100 - 1200,9,36,14,36,11,36,220,65,15,0,0,0,0,9,309,2,9
ORD,Terminal 5,2020-02-07,1200 - 1300,6,31,9,29,7,31,711,94,2,0,0,0,0,34,841,7,16
ORD,Terminal 5,2020-02-07,1300 - 1400,8,42,17,58,12,58,794,204,35,30,0,0,0,41,1104,6,18
ORD,Terminal 5,2020-02-07,1400 - 1500,6,36,12,35,8,36,1047,194,12,0,0,0,0,43,1296,8,15
ORD,Terminal 5,2020-02-07,1500 - 1600,9,27,11,26,9,27,723,136,0,0,0,0,0,28,887,6,17
ORD,Terminal 5,2020-02-07,1600 - 1700,9,25,12,25,9,25,392,63,0,0,0,0,0,13,468,3,13
ORD,Terminal 5,2020-02-07,1700 - 1800,5,25,9,25,6,25,694,50,0,0,0,0,0,21,765,5,25
ORD,Terminal 5,2020-02-07,1800 - 1900,8,26,8,25,8,26,1106,178,0,0,0,0,0,30,1314,9,19
ORD,Terminal 5,2020-02-07,1900 - 2000,11,41,14,50,11,50,845,278,24,4,0,0,0,34,1185,7,19
ORD,Terminal 5,2020-02-07,2300 - 0000,5,12,9,12,5,12,123,0,0,0,0,0,0,3,126,1,7
ORD,Terminal 5,2020-02-09,0000 - 0100,9,21,12,22,10,22,98,32,0,0,0,0,0,4,134,1,9
ORD,Terminal 5,2020-02-09,0500 - 0600,20,57,23,57,22,57,187,232,122,30,0,0,0,19,590,2,11
ORD,Terminal 5,2020-02-09,0600 - 0700,13,52,18,51,15,52,198,123,26,10,0,0,0,12,369,2,7
ORD,Terminal 5,2020-02-09,0700 - 0800,5,31,11,32,9,32,177,45,6,0,0,0,0,6,234,1,8
ORD,Terminal 5,2020-02-09,0800 - 0900,8,36,12,35,10,36,208,35,15,0,0,0,0,8,266,1,8
ORD,Terminal 5,2020-02-09,0900 - 1000,5,7,6,11,6,11,27,0,0,0,0,0,0,1,28,1,5
ORD,Terminal 5,2020-02-09,1100 - 1200,15,78,27,80,21,80,413,108,72,58,52,0,0,26,729,4,13
ORD,Terminal 5,2020-02-09,1200 - 1300,9,31,7,31,8,31,415,73,2,0,0,0,0,14,504,4,9
ORD,Terminal 5,2020-02-09,1300 - 1400,13,51,20,56,17,56,364,215,75,32,0,0,0,24,710,4,18
ORD,Terminal 5,2020-02-09,1400 - 1500,10,35,14,44,12,44,1054,371,62,0,0,0,0,45,1532,8,16
ORD,Terminal 5,2020-02-09,1500 - 1600,11,35,14,36,12,36,779,248,27,0,0,0,0,27,1081,5,20
ORD,Terminal 5,2020-02-09,1600 - 1700,7,26,10,28,8,28,898,140,0,0,0,0,0,25,1063,5,24
ORD,Terminal 5,2020-02-09,1700 - 1800,8,18,8,15,8,18,737,37,0,0,0,0,0,19,793,5,12
ORD,Terminal 5,2020-02-09,1800 - 1900,11,30,12,30,11,30,1263,392,0,0,0,0,0,50,1705,10,17
ORD,Terminal 5,2020-02-09,1900 - 2000,17,42,17,46,17,46,529,536,159,4,0,0,0,46,1274,7,19
ORD,Terminal 5,2020-02-09,2000 - 2100,10,24,11,23,10,24,283,88,0,0,0,0,0,6,377,2,9
ORD,Terminal 5,2020-02-09,2200 - 2300,6,15,10,14,6,15,171,0,0,0,0,0,0,6,177,1,12
ORD,Terminal 5,2020-02-09,2300 - 0000,8,19,9,18,8,19,287,20,0,0,0,0,0,12,319,2,13
ORD,Terminal 5,2020-02-10,0000 - 0100,8,33,12,32,10,33,359,82,8,0,0,0,0,14,463,3,13
ORD,Terminal 5,2020-02-10,0500 - 0600,6,32,14,38,12,38,146,72,14,0,0,0,0,8,240,1,7
ORD,Terminal 5,2020-02-10,0600 - 0700,13,45,16,46,15,46,315,194,43,1,0,0,0,17,570,2,9
ORD,Terminal 5,2020-02-10,0700 - 0800,9,48,18,48,13,48,236,61,39,7,0,0,0,10,353,2,8
ORD,Terminal 5,2020-02-10,0800 - 0900,12,34,16,39,14,39,151,56,26,0,0,0,0,7,240,1,8
ORD,Terminal 5,2020-02-10,0900 - 1000,0,0,3,11,3,11,38,0,0,0,0,0,0,2,40,1,7
ORD,Terminal 5,2020-02-10,1100 - 1200,12,49,16,48,14,49,302,115,54,6,0,0,0,15,492,3,8
ORD,Terminal 5,2020-02-10,1200 - 1300,7,19,8,25,8,25,323,40,0,0,0,0,0,9,372,3,15
ORD,Terminal 5,2020-02-10,1300 - 1400,11,42,16,42,14,42,1024,483,186,0,0,0,0,57,1750,9,22
ORD,Terminal 5,2020-02-10,1400 - 1500,13,59,18,68,15,68,648,341,88,23,7,0,0,40,1147,6,18
ORD,Terminal 5,2020-02-10,1500 - 1600,5,31,8,34,7,34,519,63,10,0,0,0,0,20,612,4,20
ORD,Terminal 5,2020-02-10,1600 - 1700,8,20,8,20,8,20,628,113,0,0,0,0,0,21,762,4,21
ORD,Terminal 5,2020-02-10,1700 - 1800,13,45,18,50,14,50,636,324,91,15,0,0,0,25,1091,6,19
ORD,Terminal 5,2020-02-10,1800 - 1900,10,27,7,27,9,27,848,204,0,0,0,0,0,28,1080,7,17
ORD,Terminal 5,2020-02-10,1900 - 2000,9,25,7,25,9,25,597,83,0,0,0,0,0,27,707,4,14
ORD,Terminal 5,2020-02-10,2000 - 2100,7,22,9,22,7,22,728,70,0,0,0,0,0,24,822,5,12
ORD,Terminal 5,2020-02-10,2100 - 2200,2,5,0,0,1,5,7,0,0,0,0,0,0,1,8,1,3
ORD,Terminal 5,2020-02-10,2200 - 2300,10,24,13,24,11,24,160,55,0,0,0,0,0,7,222,1,12
ORD,Terminal 5,2020-02-10,2300 - 0000,6,21,9,21,6,21,273,12,0,0,0,0,0,5,290,2,14
ORD,Terminal 5,2020-02-11,0000 - 0100,6,20,8,21,6,21,261,20,0,0,0,0,0,7,288,2,12
ORD,Terminal 5,2020-02-11,0500 - 0600,7,21,13,29,12,29,139,58,0,0,0,0,0,2,199,1,10
ORD,Terminal 5,2020-02-11,0600 - 0700,15,82,19,82,17,82,250,174,35,18,10,0,0,12,499,2,12
ORD,Terminal 5,2020-02-11,0700 - 0800,10,24,11,25,11,25,146,31,0,0,0,0,0,6,183,1,7
ORD,Terminal 5,2020-02-11,0800 - 0900,12,45,16,45,14,45,166,53,34,0,0,0,0,6,259,1,9
ORD,Terminal 5,2020-02-11,0900 - 1000,0,0,5,11,5,11,10,0,0,0,0,0,0,1,11,1,5
ORD,Terminal 5,2020-02-11,1000 - 1100,8,28,12,36,9,36,147,30,2,0,0,0,0,6,185,1,13
ORD,Terminal 5,2020-02-11,1100 - 1200,11,41,18,41,15,41,229,111,43,0,0,0,0,12,395,3,13
ORD,Terminal 5,2020-02-11,1200 - 1300,5,14,5,13,5,14,148,0,0,0,0,0,0,6,154,2,10
ORD,Terminal 5,2020-02-11,1300 - 1400,10,33,14,33,12,33,398,143,9,0,0,0,0,35,585,3,24
ORD,Terminal 5,2020-02-11,1400 - 1500,9,25,10,25,10,25,364,71,0,0,0,0,0,41,476,2,23
ORD,Terminal 5,2020-02-11,1500 - 1600,10,38,12,38,10,38,989,274,26,0,0,0,0,44,1333,8,21
ORD,Terminal 5,2020-02-11,1600 - 1700,7,24,9,27,7,27,752,73,0,0,0,0,0,24,849,5,17
ORD,Terminal 5,2020-02-11,1700 - 1800,12,37,18,36,14,37,483,243,36,0,0,0,0,17,779,5,19
ORD,Terminal 5,2020-02-11,1800 - 1900,10,27,10,27,10,27,555,181,0,0,0,0,0,23,759,6,13
ORD,Terminal 5,2020-02-11,1900 - 2000,9,32,13,31,10,32,691,209,7,0,0,0,0,32,939,5,14
ORD,Terminal 5,2020-02-11,2000 - 2100,3,13,7,16,5,16,184,1,0,0,0,0,0,6,191,1,15
ORD,Terminal 5,2020-02-11,2200 - 2300,5,13,8,13,5,13,153,0,0,0,0,0,0,4,157,1,8
ORD,Terminal 5,2020-02-11,2300 - 0000,7,22,11,23,8,23,239,52,0,0,0,0,0,6,297,2,11
ORD,Terminal 5,2020-02-12,0000 - 0100,7,21,12,24,8,24,232,34,0,0,0,0,0,13,279,2,10
ORD,Terminal 5,2020-02-12,0500 - 0600,12,45,16,49,15,49,122,32,20,11,0,0,0,5,190,1,6
ORD,Terminal 5,2020-02-12,0600 - 0700,19,72,30,77,25,77,170,120,70,41,32,0,0,15,448,2,7
ORD,Terminal 5,2020-02-12,0700 - 0800,12,69,30,72,20,72,192,71,36,28,24,0,0,12,363,2,8
ORD,Terminal 5,2020-02-12,0800 - 0900,10,30,13,31,11,31,186,58,3,0,0,0,0,6,253,1,8
ORD,Terminal 5,2020-02-12,0900 - 1000,0,1,4,7,3,7,12,0,0,0,0,0,0,1,13,1,4
ORD,Terminal 5,2020-02-12,1100 - 1200,7,64,25,86,16,86,471,100,69,21,35,0,0,23,719,6,14
ORD,Terminal 5,2020-02-12,1200 - 1300,2,6,4,9,3,9,61,0,0,0,0,0,0,4,65,1,10
ORD,Terminal 5,2020-02-12,1300 - 1400,13,69,22,72,17,72,622,331,125,60,8,0,0,60,1206,6,13
ORD,Terminal 5,2020-02-12,1400 - 1500,6,37,14,39,10,39,273,60,22,0,0,0,0,11,366,2,11
ORD,Terminal 5,2020-02-12,1500 - 1600,12,58,24,78,16,78,630,294,84,62,9,0,0,32,1111,7,20
ORD,Terminal 5,2020-02-12,1600 - 1700,10,26,11,26,10,26,256,61,0,0,0,0,0,5,322,2,18
ORD,Terminal 5,2020-02-12,1700 - 1800,10,24,13,29,10,29,506,114,0,0,0,0,0,11,631,4,19
ORD,Terminal 5,2020-02-12,1800 - 1900,13,59,21,61,14,61,851,342,110,29,1,0,0,37,1370,9,21
ORD,Terminal 5,2020-02-12,1900 - 2000,17,37,22,43,19,43,296,525,104,0,0,0,0,25,950,6,19
ORD,Terminal 5,2020-02-12,2000 - 2100,9,24,13,28,10,28,280,64,0,0,0,0,0,18,362,2,19
ORD,Terminal 5,2020-02-12,2100 - 2200,3,10,8,17,6,17,77,4,0,0,0,0,0,3,84,1,7
ORD,Terminal 5,2020-02-12,2300 - 0000,6,19,11,22,7,22,224,31,0,0,0,0,0,6,261,2,9
ORD,Terminal 5,2020-02-13,0000 - 0100,6,21,9,23,7,23,229,35,0,0,0,0,0,7,271,2,14
ORD,Terminal 5,2020-02-13,0500 - 0600,15,84,24,87,20,87,245,112,66,12,25,0,0,16,476,2,10
ORD,Terminal 5,2020-02-13,0700 - 0800,5,22,8,22,7,22,183,20,0,0,0,0,0,6,209,1,7
ORD,Terminal 5,2020-02-13,0800 - 0900,9,29,9,27,9,29,212,42,0,0,0,0,0,8,262,1,11
ORD,Terminal 5,2020-02-13,1000 - 1100,9,34,24,77,19,77,94,34,20,8,8,0,0,10,174,1,12
ORD,Terminal 5,2020-02-13,1100 - 1200,12,69,24,71,18,71,398,189,90,48,5,0,0,27,757,5,13
ORD,Terminal 5,2020-02-13,1200 - 1300,2,29,10,40,6,40,173,27,5,0,0,0,0,10,215,2,6
ORD,Terminal 5,2020-02-13,1300 - 1400,12,73,20,71,16,73,735,240,91,44,23,0,0,68,1201,8,19
ORD,Terminal 5,2020-02-13,1400 - 1500,7,26,14,30,10,30,408,107,0,0,0,0,0,17,532,4,16
ORD,Terminal 5,2020-02-13,1500 - 1600,12,66,22,76,16,76,599,373,108,21,21,0,0,36,1158,6,18
ORD,Terminal 5,2020-02-13,1600 - 1700,6,14,7,16,6,16,166,1,0,0,0,0,0,6,173,2,9
ORD,Terminal 5,2020-02-13,1700 - 1800,7,20,8,17,8,20,292,15,0,0,0,0,0,10,317,2,12
ORD,Terminal 5,2020-02-13,1800 - 1900,11,44,16,44,13,44,486,249,90,0,0,0,0,26,851,7,19
ORD,Terminal 5,2020-02-13,1900 - 2000,6,22,7,20,7,22,742,64,0,0,0,0,0,25,831,8,11
ORD,Terminal 5,2020-02-13,2000 - 2100,14,41,11,39,13,41,401,230,42,0,0,0,0,21,694,5,14
ORD,Terminal 5,2020-02-13,2100 - 2200,6,22,7,18,6,22,252,9,0,0,0,0,0,3,264,3,7
ORD,Terminal 5,2020-02-13,2200 - 2300,6,15,12,25,9,25,94,22,0,0,0,0,0,6,122,1,10
ORD,Terminal 5,2020-02-13,2300 - 0000,12,42,16,41,13,42,220,86,18,0,0,0,0,9,333,3,11
ORD,Terminal 5,2020-02-14,0000 - 0100,3,12,3,12,3,12,118,0,0,0,0,0,0,4,122,1,11
ORD,Terminal 5,2020-02-14,0500 - 0600,2,23,5,26,4,26,151,11,0,0,0,0,0,6,168,1,4
ORD,Terminal 5,2020-02-14,0600 - 0700,17,86,31,105,24,105,280,135,61,55,48,5,0,24,608,3,9
ORD,Terminal 5,2020-02-14,0700 - 0800,13,43,23,46,18,46,111,23,40,5,0,0,0,5,184,1,10
ORD,Terminal 5,2020-02-14,0800 - 0900,7,26,12,27,9,27,182,47,0,0,0,0,0,8,237,1,9
ORD,Terminal 5,2020-02-14,0900 - 1000,1,7,5,14,2,14,58,0,0,0,0,0,0,2,60,1,5
ORD,Terminal 5,2020-02-14,1000 - 1100,5,35,17,43,9,43,348,61,25,0,0,0,0,12,446,2,9
ORD,Terminal 5,2020-02-14,1100 - 1200,7,26,19,37,16,37,93,63,21,0,0,0,0,5,182,1,13
ORD,Terminal 5,2020-02-14,1200 - 1300,5,25,11,27,8,27,691,111,0,0,0,0,0,23,825,6,17
ORD,Terminal 5,2020-02-14,1300 - 1400,8,43,16,46,12,46,1028,382,76,1,0,0,0,56,1543,8,23
ORD,Terminal 5,2020-02-14,1400 - 1500,9,39,19,40,13,40,638,344,54,0,0,0,0,37,1073,6,20
ORD,Terminal 5,2020-02-14,1500 - 1600,10,28,15,35,11,35,821,316,10,0,0,0,0,35,1182,7,18
ORD,Terminal 5,2020-02-14,1600 - 1700,8,19,10,19,9,19,541,46,0,0,0,0,0,11,598,6,14
ORD,Terminal 5,2020-02-14,1700 - 1800,12,50,23,54,16,54,420,215,76,19,0,0,0,34,764,5,18
ORD,Terminal 5,2020-02-14,1800 - 1900,6,18,7,18,6,18,1035,38,0,0,0,0,0,42,1115,9,14
ORD,Terminal 5,2020-02-14,1900 - 2000,6,16,11,23,7,23,679,41,0,0,0,0,0,30,750,5,10
ORD,Terminal 5,2020-02-14,2000 - 2100,10,38,16,38,11,38,506,158,27,0,0,0,0,35,726,4,10
ORD,Terminal 5,2020-02-14,2100 - 2200,3,15,6,19,5,19,107,5,0,0,0,0,0,7,119,1,8
ORD,Terminal 5,2020-02-14,2200 - 2300,6,23,11,23,7,23,125,19,0,0,0,0,0,4,148,1,7
ORD,Terminal 5,2020-02-14,2300 - 0000,4,12,8,10,5,12,121,0,0,0,0,0,0,7,128,1,4
ORD,Terminal 5,2020-02-15,0000 - 0100,11,53,23,55,17,55,229,104,54,30,0,0,0,12,429,3,10
ORD,Terminal 5,2020-02-15,0500 - 0600,6,27,21,57,18,57,140,63,8,37,0,0,0,5,253,1,11
ORD,Terminal 5,2020-02-15,0600 - 0700,18,113,41,111,30,113,379,264,166,71,144,27,0,34,1085,5,9
ORD,Terminal 5,2020-02-15,0700 - 0800,14,60,31,68,20,68,162,14,25,40,13,0,0,8,262,1,8
ORD,Terminal 5,2020-02-15,0900 - 1000,8,16,7,16,8,16,183,12,0,0,0,0,0,5,200,2,5
ORD,Terminal 5,2020-02-15,1100 - 1200,17,50,26,56,21,56,220,262,111,36,0,0,0,18,647,3,9
ORD,Terminal 5,2020-02-15,1200 - 1300,3,15,5,17,5,17,357,1,0,0,0,0,0,14,372,3,14
ORD,Terminal 5,2020-02-15,1300 - 1400,8,36,14,37,11,37,1002,334,43,0,0,0,0,39,1418,7,25
ORD,Terminal 5,2020-02-15,1400 - 1500,9,43,16,43,12,43,998,374,56,0,0,0,0,45,1473,7,19
ORD,Terminal 5,2020-02-15,1500 - 1600,23,76,26,76,24,76,645,440,652,102,23,0,0,54,1916,10,25
ORD,Terminal 5,2020-02-15,1600 - 1700,21,47,23,44,21,47,514,645,381,11,0,0,0,47,1598,9,19
ORD,Terminal 5,2020-02-15,1700 - 1800,11,48,23,49,13,49,1103,275,169,14,0,0,0,47,1608,10,20
ORD,Terminal 5,2020-02-15,1800 - 1900,14,37,11,37,13,37,866,437,61,0,0,0,0,31,1395,9,17
ORD,Terminal 5,2020-02-15,1900 - 2000,13,29,16,32,13,32,752,519,2,0,0,0,0,40,1313,8,19
ORD,Terminal 5,2020-02-15,2000 - 2100,17,41,21,47,19,47,266,181,126,8,0,0,0,16,597,3,8
ORD,Terminal 5,2020-02-15,2100 - 2200,4,12,4,6,4,12,249,0,0,0,0,0,0,5,254,2,5
ORD,Terminal 5,2020-02-15,2200 - 2300,6,23,14,27,8,27,233,40,0,0,0,0,0,13,286,2,7
ORD,Terminal 5,2020-02-15,2300 - 0000,8,19,9,19,8,19,295,20,0,0,0,0,0,4,319,2,6
ORD,Terminal 5,2020-02-16,0000 - 0100,6,22,12,23,8,23,222,38,0,0,0,0,0,14,274,2,8
ORD,Terminal 5,2020-02-16,0500 - 0600,9,23,17,45,16,45,153,63,44,0,0,0,0,8,268,1,10
ORD,Terminal 5,2020-02-16,0600 - 0700,8,27,13,29,11,29,268,93,0,0,0,0,0,12,373,2,10
ORD,Terminal 5,2020-02-16,0700 - 0800,8,43,16,46,12,46,373,92,54,3,0,0,0,17,539,2,8
ORD,Terminal 5,2020-02-16,0900 - 1000,8,22,8,21,8,22,393,48,0,0,0,0,0,11,452,3,10
ORD,Terminal 5,2020-02-16,1000 - 1100,8,30,12,30,9,30,171,28,0,0,0,0,0,6,205,1,9
ORD,Terminal 5,2020-02-16,1100 - 1200,12,27,18,35,16,35,169,164,19,0,0,0,0,10,362,2,9
ORD,Terminal 5,2020-02-16,1200 - 1300,6,15,6,16,6,16,395,3,0,0,0,0,0,12,410,3,11
ORD,Terminal 5,2020-02-16,1300 - 1400,8,38,12,39,10,39,1199,299,35,0,0,0,0,68,1601,8,21
ORD,Terminal 5,2020-02-16,1400 - 1500,10,64,17,64,13,64,1216,405,88,38,16,0,0,62,1825,9,20
ORD,Terminal 5,2020-02-16,1500 - 1600,5,31,11,38,6,38,558,56,10,0,0,0,0,18,642,4,10
ORD,Terminal 5,2020-02-16,1600 - 1700,10,25,12,27,10,27,773,237,0,0,0,0,0,30,1040,7,11
ORD,Terminal 5,2020-02-16,1700 - 1800,12,43,17,43,13,43,808,489,79,0,0,0,0,40,1416,8,19
ORD,Terminal 5,2020-02-16,1800 - 1900,15,41,13,41,14,41,784,468,114,0,0,0,0,31,1397,9,15
ORD,Terminal 5,2020-02-16,1900 - 2000,12,39,11,39,11,39,942,389,27,0,0,0,0,51,1409,8,19
ORD,Terminal 5,2020-02-16,2000 - 2100,9,32,16,38,12,38,425,164,20,0,0,0,0,20,629,4,13
ORD,Terminal 5,2020-02-16,2100 - 2200,7,14,5,8,7,14,172,0,0,0,0,0,0,8,180,1,5
ORD,Terminal 5,2020-02-16,2200 - 2300,3,14,7,17,4,17,114,4,0,0,0,0,0,4,122,1,7
ORD,Terminal 5,2020-02-16,2300 - 0000,8,21,9,21,8,21,160,24,0,0,0,0,0,5,189,1,7
ORD,Terminal 5,2020-02-17,0000 - 0100,8,23,12,27,9,27,383,58,0,0,0,0,0,24,465,3,7
ORD,Terminal 5,2020-02-17,0500 - 0600,6,19,13,31,11,31,165,83,3,0,0,0,0,7,258,1,5
ORD,Terminal 5,2020-02-17,0600 - 0700,16,58,27,73,21,73,298,202,98,58,27,0,0,21,704,3,13
ORD,Terminal 5,2020-02-17,0700 - 0800,14,58,24,61,19,61,201,176,58,32,2,0,0,14,483,2,13
ORD,Terminal 5,2020-02-17,0900 - 1000,1,5,8,19,6,19,55,6,0,0,0,0,0,2,63,1,8
ORD,Terminal 5,2020-02-17,1000 - 1100,4,13,4,13,4,13,157,0,0,0,0,0,0,4,161,1,12
ORD,Terminal 5,2020-02-17,1100 - 1200,8,34,11,33,9,34,419,107,6,0,0,0,0,17,549,3,12
ORD,Terminal 5,2020-02-17,1200 - 1300,4,23,6,23,5,23,383,19,0,0,0,0,0,14,416,3,13
ORD,Terminal 5,2020-02-17,1300 - 1400,7,27,11,38,9,38,1173,235,28,0,0,0,0,51,1487,9,22
ORD,Terminal 5,2020-02-17,1400 - 1500,15,84,21,85,17,85,887,426,162,41,22,0,0,58,1596,8,27
ORD,Terminal 5,2020-02-17,1500 - 1600,13,58,15,58,14,58,862,570,45,11,0,0,0,48,1536,8,21
ORD,Terminal 5,2020-02-17,1600 - 1700,9,20,8,24,9,24,309,40,0,0,0,0,0,5,354,2,18
ORD,Terminal 5,2020-02-17,1700 - 1800,10,49,21,51,12,51,993,207,102,27,0,0,0,33,1362,7,21
ORD,Terminal 5,2020-02-17,1800 - 1900,9,25,9,25,9,25,884,119,0,0,0,0,0,14,1017,7,18
ORD,Terminal 5,2020-02-17,1900 - 2000,8,23,6,23,8,23,615,47,0,0,0,0,0,21,683,4,16
ORD,Terminal 5,2020-02-17,2000 - 2100,8,23,10,23,8,23,815,116,0,0,0,0,0,31,962,5,9
ORD,Terminal 5,2020-02-17,2100 - 2200,10,19,12,19,10,19,146,29,0,0,0,0,0,6,181,1,4
ORD,Terminal 5,2020-02-17,2200 - 2300,7,19,10,19,7,19,173,21,0,0,0,0,0,3,197,1,9
ORD,Terminal 5,2020-02-17,2300 - 0000,6,19,13,18,7,19,297,21,0,0,0,0,0,10,328,2,7
ORD,Terminal 5,2020-02-18,0100 - 0200,4,18,5,17,4,18,300,6,0,0,0,0,0,6,312,2,9
ORD,Terminal 5,2020-02-18,0500 - 0600,10,26,17,55,16,55,139,101,11,12,0,0,0,8,271,1,4
ORD,Terminal 5,2020-02-18,0600 - 0700,17,98,33,99,25,99,237,91,50,45,43,11,0,16,493,2,7
ORD,Terminal 5,2020-02-18,0700 - 0800,6,27,10,32,8,32,141,34,3,0,0,0,0,6,184,1,8
ORD,Terminal 5,2020-02-18,0800 - 0900,10,31,12,31,11,31,189,66,2,0,0,0,0,7,264,1,9
ORD,Terminal 5,2020-02-18,0900 - 1000,2,5,3,7,2,7,20,0,0,0,0,0,0,1,21,1,5
ORD,Terminal 5,2020-02-18,1000 - 1100,7,43,25,61,14,61,225,45,39,11,1,0,0,11,332,2,9
ORD,Terminal 5,2020-02-18,1100 - 1200,10,45,22,57,15,57,240,61,42,11,0,0,0,15,369,3,12
ORD,Terminal 5,2020-02-18,1200 - 1300,3,8,4,12,3,12,83,0,0,0,0,0,0,5,88,1,11
ORD,Terminal 5,2020-02-18,1300 - 1400,19,78,25,80,22,80,587,286,148,93,82,0,0,61,1257,7,21
ORD,Terminal 5,2020-02-18,1400 - 1500,17,77,24,78,19,78,625,313,214,27,33,0,0,45,1257,6,16
ORD,Terminal 5,2020-02-18,1500 - 1600,14,37,15,37,14,37,484,382,16,0,0,0,0,28,910,6,12
ORD,Terminal 5,2020-02-18,1600 - 1700,11,26,9,26,10,26,424,135,0,0,0,0,0,17,576,3,13
ORD,Terminal 5,2020-02-18,1700 - 1800,9,36,14,42,11,42,784,169,39,0,0,0,0,50,1042,6,17
ORD,Terminal 5,2020-02-18,1800 - 1900,11,35,15,37,11,37,611,188,15,0,0,0,0,17,831,6,14
ORD,Terminal 5,2020-02-18,1900 - 2000,13,35,13,34,13,35,782,523,18,0,0,0,0,45,1368,7,18
ORD,Terminal 5,2020-02-18,2000 - 2100,8,23,8,19,8,23,417,72,0,0,0,0,0,11,500,3,14
ORD,Terminal 5,2020-02-18,2200 - 2300,8,16,7,15,8,16,162,16,0,0,0,0,0,5,183,1,5
ORD,Terminal 5,2020-02-18,2300 - 0000,7,21,9,21,7,21,301,23,0,0,0,0,0,10,334,2,9
ORD,Terminal 5,2020-02-19,0000 - 0100,5,19,8,19,5,19,164,4,0,0,0,0,0,5,173,1,9
